country,lead_time_group,n_obs,variable,rmse
Spain,19-24h,2074,temperature_2m,2.0260787690510034
Spain,19-24h,2074,relative_humidity_2m,11.140853260813456
Spain,19-24h,2074,dew_point_2m,1.9204427326260074
Spain,19-24h,2074,apparent_temperature,2.040928844830826
Spain,19-24h,2074,precipitation,0.4115848897910848
Spain,19-24h,2074,rain,0.3896441518765686
Spain,19-24h,2074,showers,0.24745571280027617
Spain,19-24h,2074,snowfall,0
Spain,19-24h,2074,snow_depth,7.606524124557384e-4
Spain,19-24h,2074,weather_code,20.44099158390957
Spain,19-24h,2074,pressure_msl,0.7993548507608563
Spain,19-24h,2074,surface_pressure,0.6596293632167538
Spain,19-24h,2074,cloud_cover,36.92833634314338
Spain,19-24h,2074,wind_speed_10m,4.198948300156444
Spain,19-24h,2074,wind_gusts_10m,9.343774581665578
Spain,7-12h,13888,temperature_2m,1.6822385548130618
Spain,7-12h,13888,relative_humidity_2m,10.592635038114512
Spain,7-12h,13888,dew_point_2m,1.8769525164073613
Spain,7-12h,13888,apparent_temperature,1.7483970604831132
Spain,7-12h,13888,precipitation,0.564463852911982
Spain,7-12h,13888,rain,0.5705018406897692
Spain,7-12h,13888,showers,0.20745099637894612
Spain,7-12h,13888,snowfall,0.024975794733714585
Spain,7-12h,13888,snow_depth,9.449111825230682e-4
Spain,7-12h,13888,weather_code,19.84785157092744
Spain,7-12h,13888,pressure_msl,0.7288225543081127
Spain,7-12h,13888,surface_pressure,0.695403357407115
Spain,7-12h,13888,cloud_cover,32.90648187727109
Spain,7-12h,13888,wind_speed_10m,4.130258483224609
Spain,7-12h,13888,wind_gusts_10m,9.036112823855055
Sri Lanka,0h,372,temperature_2m,1.977507935359199
Sri Lanka,0h,372,relative_humidity_2m,8.918990250963065
Sri Lanka,0h,372,dew_point_2m,1.173062346517526
Sri Lanka,0h,372,apparent_temperature,1.8888324891432302
Sri Lanka,0h,372,precipitation,1.883916076938205
Sri Lanka,0h,372,rain,1.9734528443903236
Sri Lanka,0h,372,showers,0.8056921154797511
Sri Lanka,0h,372,snowfall,0
Sri Lanka,0h,372,snow_depth,0
Sri Lanka,0h,372,weather_code,37.67325568023538
Sri Lanka,0h,372,pressure_msl,0.4353345024601905
Sri Lanka,0h,372,surface_pressure,0.4353345024601905
Sri Lanka,0h,372,cloud_cover,33.037043399177534
Sri Lanka,0h,372,wind_speed_10m,9.60290054747685
Sri Lanka,0h,372,wind_gusts_10m,9.687582118972099
Sri Lanka,1-6h,1946,temperature_2m,2.083991742482156
Sri Lanka,1-6h,1946,relative_humidity_2m,9.266412067256967
Sri Lanka,1-6h,1946,dew_point_2m,1.2682258123861327
Sri Lanka,1-6h,1946,apparent_temperature,2.029542853259535
Sri Lanka,1-6h,1946,precipitation,1.7367557852961097
Sri Lanka,1-6h,1946,rain,1.7057938870802682
Sri Lanka,1-6h,1946,showers,0.8097555237366361
Sri Lanka,1-6h,1946,snowfall,0
Sri Lanka,1-6h,1946,snow_depth,0
Sri Lanka,1-6h,1946,weather_code,38.12217337423095
Sri Lanka,1-6h,1946,pressure_msl,0.45760671481860005
Sri Lanka,1-6h,1946,surface_pressure,0.45760671481860005
Sri Lanka,1-6h,1946,cloud_cover,35.23399974348565
Sri Lanka,1-6h,1946,wind_speed_10m,10.070685430295757
Sri Lanka,1-6h,1946,wind_gusts_10m,9.470180928802517
Sri Lanka,13-18h,842,temperature_2m,2.547944073635702
Sri Lanka,13-18h,842,relative_humidity_2m,8.877632091044491
Sri Lanka,13-18h,842,dew_point_2m,1.1878842046304225
Sri Lanka,13-18h,842,apparent_temperature,2.289327713035469
Sri Lanka,13-18h,842,precipitation,1.4561116999256385
Sri Lanka,13-18h,842,rain,1.4831996612575107
Sri Lanka,13-18h,842,showers,0.5552598843716329
Sri Lanka,13-18h,842,snowfall,0
Sri Lanka,13-18h,842,snow_depth,0
Sri Lanka,13-18h,842,weather_code,34.899516429757
Sri Lanka,13-18h,842,pressure_msl,0.4963764183496055
Sri Lanka,13-18h,842,surface_pressure,0.4963764183496055
Sri Lanka,13-18h,842,cloud_cover,34.66264289334476
Sri Lanka,13-18h,842,wind_speed_10m,11.750802267047128
Sri Lanka,13-18h,842,wind_gusts_10m,9.566953711888424
Sri Lanka,19-24h,196,temperature_2m,2.7213442056664356
Sri Lanka,19-24h,196,relative_humidity_2m,8.88474960312355
Sri Lanka,19-24h,196,dew_point_2m,1.3227985176765762
Sri Lanka,19-24h,196,apparent_temperature,2.3313524147225477
Sri Lanka,19-24h,196,precipitation,2.24903607470092
Sri Lanka,19-24h,196,rain,2.255718357003473
Sri Lanka,19-24h,196,showers,0.40254293724586776
Sri Lanka,19-24h,196,snowfall,0
Sri Lanka,19-24h,196,snow_depth,0
Sri Lanka,19-24h,196,weather_code,31.793658718270812
Sri Lanka,19-24h,196,pressure_msl,0.5483742205048273
Sri Lanka,19-24h,196,surface_pressure,0.5483742205048273
Sri Lanka,19-24h,196,cloud_cover,35.36183230085044
Sri Lanka,19-24h,196,wind_speed_10m,11.345285814120402
Sri Lanka,19-24h,196,wind_gusts_10m,8.817902707745493
Sri Lanka,7-12h,1388,temperature_2m,2.2594374602735985
Sri Lanka,7-12h,1388,relative_humidity_2m,8.941129908159379
Sri Lanka,7-12h,1388,dew_point_2m,1.151280454919201
Sri Lanka,7-12h,1388,apparent_temperature,1.9873628131291594
Sri Lanka,7-12h,1388,precipitation,1.4195421797185175
Sri Lanka,7-12h,1388,rain,1.4530881851337227
Sri Lanka,7-12h,1388,showers,0.7839735667190069
Sri Lanka,7-12h,1388,snowfall,0
Sri Lanka,7-12h,1388,snow_depth,0
Sri Lanka,7-12h,1388,weather_code,36.04983742124204
Sri Lanka,7-12h,1388,pressure_msl,0.485569869311008
Sri Lanka,7-12h,1388,surface_pressure,0.485569869311008
Sri Lanka,7-12h,1388,cloud_cover,33.38330787918975
Sri Lanka,7-12h,1388,wind_speed_10m,11.480414973070028
Sri Lanka,7-12h,1388,wind_gusts_10m,9.268257159687467
Sweden,0h,372,temperature_2m,1.3930704078725966
Sweden,0h,372,relative_humidity_2m,5.720647380464286
Sweden,0h,372,dew_point_2m,1.004505977117367
Sweden,0h,372,apparent_temperature,1.363128122947323
Sweden,0h,372,precipitation,0.12115039973041242
Sweden,0h,372,rain,0.11047307850905948
Sweden,0h,372,showers,0
Sweden,0h,372,snowfall,0.03629330931556488
Sweden,0h,372,snow_depth,0.004337880162138561
Sweden,0h,372,weather_code,17.74187683274763
Sweden,0h,372,pressure_msl,0.33400470024380047
Sweden,0h,372,surface_pressure,0.3340851736096822
Sweden,0h,372,cloud_cover,20.04256223827854
Sweden,0h,372,wind_speed_10m,2.595395012096849
Sweden,0h,372,wind_gusts_10m,3.3963452843199824
Sweden,1-6h,1946,temperature_2m,1.3823137729569488
Sweden,1-6h,1946,relative_humidity_2m,6.052952359908824
Sweden,1-6h,1946,dew_point_2m,1.006147598889078
Sweden,1-6h,1946,apparent_temperature,1.366129708434457
Sweden,1-6h,1946,precipitation,0.14340593459147166
Sweden,1-6h,1946,rain,0.13814956817168345
Sweden,1-6h,1946,showers,0
Sweden,1-6h,1946,snowfall,0.041682251282079835
Sweden,1-6h,1946,snow_depth,0.005017953379128578
Sweden,1-6h,1946,weather_code,19.964382467724228
Sweden,1-6h,1946,pressure_msl,0.40137226071968707
Sweden,1-6h,1946,surface_pressure,0.4014746711980313
Sweden,1-6h,1946,cloud_cover,20.796597278789534
Sweden,1-6h,1946,wind_speed_10m,2.6403404589089825
Sweden,1-6h,1946,wind_gusts_10m,3.828180250298695
Sweden,13-18h,842,temperature_2m,1.432155328032002
Sweden,13-18h,842,relative_humidity_2m,6.029618108704489
Sweden,13-18h,842,dew_point_2m,0.9815156247432854
Sweden,13-18h,842,apparent_temperature,1.4353444801587145
Sweden,13-18h,842,precipitation,0.17162074964937596
Sweden,13-18h,842,rain,0.16527526883750987
Sweden,13-18h,842,showers,0
Sweden,13-18h,842,snowfall,0.03545429629665122
Sweden,13-18h,842,snow_depth,0.007228867965768106
Sweden,13-18h,842,weather_code,20.192952840485024
Sweden,13-18h,842,pressure_msl,0.6524028308351418
Sweden,13-18h,842,surface_pressure,0.6526030465313809
Sweden,13-18h,842,cloud_cover,25.45514428453153
Sweden,13-18h,842,wind_speed_10m,2.928393234500275
Sweden,13-18h,842,wind_gusts_10m,4.718266922858903
Sweden,19-24h,194,temperature_2m,1.336713927402322
Sweden,19-24h,194,relative_humidity_2m,6.69050720035022
Sweden,19-24h,194,dew_point_2m,1.0469395752510284
Sweden,19-24h,194,apparent_temperature,1.4129372783592764
Sweden,19-24h,194,precipitation,0.11487330537883811
Sweden,19-24h,194,rain,0.11576727454540037
Sweden,19-24h,194,showers,0
Sweden,19-24h,194,snowfall,0.014214846311870668
Sweden,19-24h,194,snow_depth,0.0074612400506071045
Sweden,19-24h,194,weather_code,20.329502202312145
Sweden,19-24h,194,pressure_msl,0.7378570252364045
Sweden,19-24h,194,surface_pressure,0.7378570252364045
Sweden,19-24h,194,cloud_cover,28.26512914835515
Sweden,19-24h,194,wind_speed_10m,2.8082169564025508
Sweden,19-24h,194,wind_gusts_10m,5.439119470884667
Sweden,7-12h,1388,temperature_2m,1.4133472440545731
Sweden,7-12h,1388,relative_humidity_2m,6.294524403318883
Sweden,7-12h,1388,dew_point_2m,0.9663502744998506
Sweden,7-12h,1388,apparent_temperature,1.3808331862265035
Sweden,7-12h,1388,precipitation,0.16546154119260723
Sweden,7-12h,1388,rain,0.164106172141301
Sweden,7-12h,1388,showers,0
Sweden,7-12h,1388,snowfall,0.03720029128205504
Sweden,7-12h,1388,snow_depth,0.0066075670532437574
Sweden,7-12h,1388,weather_code,17.929175424767973
Sweden,7-12h,1388,pressure_msl,0.5274319273994978
Sweden,7-12h,1388,surface_pressure,0.5274729051866598
Sweden,7-12h,1388,cloud_cover,23.331127245786426
Sweden,7-12h,1388,wind_speed_10m,2.768289976648523
Sweden,7-12h,1388,wind_gusts_10m,4.0787298836742
Switzerland,0h,1116,temperature_2m,1.8316854764363377
Switzerland,0h,1116,relative_humidity_2m,9.0815698199301
Switzerland,0h,1116,dew_point_2m,1.5228074902395736
Switzerland,0h,1116,apparent_temperature,2.0670178335017666
Switzerland,0h,1116,precipitation,0.3213156199106516
Switzerland,0h,1116,rain,0.25459927048298064
Switzerland,0h,1116,showers,0.008466675133346034
Switzerland,0h,1116,snowfall,0.07676127869446962
Switzerland,0h,1116,snow_depth,0.0037626727326715466
Switzerland,0h,1116,weather_code,26.652818985177362
Switzerland,0h,1116,pressure_msl,0.5370168496185141
Switzerland,0h,1116,surface_pressure,0.5734727262406971
Switzerland,0h,1116,cloud_cover,29.102371530063234
Switzerland,0h,1116,wind_speed_10m,3.2468981613612238
Switzerland,0h,1116,wind_gusts_10m,6.481219076442786
Switzerland,1-6h,5838,temperature_2m,1.9474405863268431
Switzerland,1-6h,5838,relative_humidity_2m,9.370911235814635
Switzerland,1-6h,5838,dew_point_2m,1.4860271892282888
Switzerland,1-6h,5838,apparent_temperature,2.2035452141472764
Switzerland,1-6h,5838,precipitation,0.38862729582461397
Switzerland,1-6h,5838,rain,0.33062793869727336
Switzerland,1-6h,5838,showers,0.01775320901370634
Switzerland,1-6h,5838,snowfall,0.08920109042144105
Switzerland,1-6h,5838,snow_depth,0.003669266262124326
Switzerland,1-6h,5838,weather_code,24.96534082580925
Switzerland,1-6h,5838,pressure_msl,0.5777091472841434
Switzerland,1-6h,5838,surface_pressure,0.6326667486122443
Switzerland,1-6h,5838,cloud_cover,28.540025565280636
Switzerland,1-6h,5838,wind_speed_10m,3.3333285371668135
Switzerland,1-6h,5838,wind_gusts_10m,6.725002817713374
Switzerland,13-18h,2526,temperature_2m,2.504512159279294
Switzerland,13-18h,2526,relative_humidity_2m,10.336653107575486
Switzerland,13-18h,2526,dew_point_2m,1.8653548438800318
Switzerland,13-18h,2526,apparent_temperature,2.8070703064695732
Switzerland,13-18h,2526,precipitation,0.3735515706436323
Switzerland,13-18h,2526,rain,0.32417750237840026
Switzerland,13-18h,2526,showers,0.029911455501690522
Switzerland,13-18h,2526,snowfall,0.08957186810941951
Switzerland,13-18h,2526,snow_depth,0.0018451537173625274
Switzerland,13-18h,2526,weather_code,26.0498334779328
Switzerland,13-18h,2526,pressure_msl,0.6268724919312886
Switzerland,13-18h,2526,surface_pressure,0.7485060338169162
Switzerland,13-18h,2526,cloud_cover,29.190924196119497
Switzerland,13-18h,2526,wind_speed_10m,3.14842141445657
Switzerland,13-18h,2526,wind_gusts_10m,6.737044398020738
Switzerland,19-24h,572,temperature_2m,2.390657808061362
Switzerland,19-24h,572,relative_humidity_2m,8.890751067567606
Switzerland,19-24h,572,dew_point_2m,1.8520731155045758
Switzerland,19-24h,572,apparent_temperature,2.7247441658311278
Switzerland,19-24h,572,precipitation,0.40100398477346305
Switzerland,19-24h,572,rain,0.36031260708608964
Switzerland,19-24h,572,showers,0.013222147133698629
Switzerland,19-24h,572,snowfall,0.08381214425413255
Switzerland,19-24h,572,snow_depth,0.0020483662259967567
Switzerland,19-24h,572,weather_code,30.06618573207324
Switzerland,19-24h,572,pressure_msl,0.7514554642061724
Switzerland,19-24h,572,surface_pressure,0.9151598125559696
Switzerland,19-24h,572,cloud_cover,31.054148512882136
Switzerland,19-24h,572,wind_speed_10m,2.993915741722113
Switzerland,19-24h,572,wind_gusts_10m,6.436076205505721
Switzerland,7-12h,4162,temperature_2m,2.1249303914878976
Switzerland,7-12h,4162,relative_humidity_2m,10.253209434130572
Switzerland,7-12h,4162,dew_point_2m,1.586972431795585
Switzerland,7-12h,4162,apparent_temperature,2.376462346025269
Switzerland,7-12h,4162,precipitation,0.4262746101381576
Switzerland,7-12h,4162,rain,0.39159974515269047
Switzerland,7-12h,4162,showers,0.023812498384016816
Switzerland,7-12h,4162,snowfall,0.08394896735883706
Switzerland,7-12h,4162,snow_depth,0.0026305417921284866
Switzerland,7-12h,4162,weather_code,23.36592310022878
Switzerland,7-12h,4162,pressure_msl,0.6214761302657966
Switzerland,7-12h,4162,surface_pressure,0.6310293033921216
Switzerland,7-12h,4162,cloud_cover,29.703241514407797
Switzerland,7-12h,4162,wind_speed_10m,3.3713523011247126
Switzerland,7-12h,4162,wind_gusts_10m,7.142280590447045
Taiwan,0h,372,temperature_2m,1.057080581052698
Taiwan,0h,372,relative_humidity_2m,6.589744394344571
Taiwan,0h,372,dew_point_2m,0.8521320509510628
Taiwan,0h,372,apparent_temperature,1.2966457968854275
Taiwan,0h,372,precipitation,0.23838615100136862
Taiwan,0h,372,rain,0.22118935594371555
Taiwan,0h,372,showers,0.08582302370488622
Taiwan,0h,372,snowfall,0
Taiwan,0h,372,snow_depth,0
Taiwan,0h,372,weather_code,21.670181683445765
Taiwan,0h,372,pressure_msl,0.4690415759823469
Taiwan,0h,372,surface_pressure,0.46622482923783976
Taiwan,0h,372,cloud_cover,33.69606403102291
Taiwan,0h,372,wind_speed_10m,4.052690597031658
Taiwan,0h,372,wind_gusts_10m,7.850905707630651
Taiwan,1-6h,1946,temperature_2m,1.1170545618463896
Taiwan,1-6h,1946,relative_humidity_2m,6.761918030954561
Taiwan,1-6h,1946,dew_point_2m,0.8289160073093593
Taiwan,1-6h,1946,apparent_temperature,1.377797070963799
Taiwan,1-6h,1946,precipitation,0.3149577044640015
Taiwan,1-6h,1946,rain,0.29561717974072865
Taiwan,1-6h,1946,showers,0.09384993816802348
Taiwan,1-6h,1946,snowfall,0
Taiwan,1-6h,1946,snow_depth,0
Taiwan,1-6h,1946,weather_code,21.610373018387108
Taiwan,1-6h,1946,pressure_msl,0.4743362322802822
Taiwan,1-6h,1946,surface_pressure,0.47385931624587957
Taiwan,1-6h,1946,cloud_cover,30.921742550903858
Taiwan,1-6h,1946,wind_speed_10m,3.44907303929931
Taiwan,1-6h,1946,wind_gusts_10m,7.054581653234887
Taiwan,13-18h,842,temperature_2m,1.2341440916501076
Taiwan,13-18h,842,relative_humidity_2m,7.673720463257606
Taiwan,13-18h,842,dew_point_2m,0.9050531145421896
Taiwan,13-18h,842,apparent_temperature,1.5256944215449866
Taiwan,13-18h,842,precipitation,0.5923703341885068
Taiwan,13-18h,842,rain,0.5875388499814541
Taiwan,13-18h,842,showers,0.08155262935012728
Taiwan,13-18h,842,snowfall,0
Taiwan,13-18h,842,snow_depth,0
Taiwan,13-18h,842,weather_code,23.42578111616799
Taiwan,13-18h,842,pressure_msl,0.4607388468922867
Taiwan,13-18h,842,surface_pressure,0.4600165235078389
Taiwan,13-18h,842,cloud_cover,31.813291415520588
Taiwan,13-18h,842,wind_speed_10m,3.657975375529611
Taiwan,13-18h,842,wind_gusts_10m,7.808706085923713
Taiwan,19-24h,190,temperature_2m,1.1671377495033692
Taiwan,19-24h,190,relative_humidity_2m,7.111147660724785
Taiwan,19-24h,190,dew_point_2m,0.8983610808460858
Taiwan,19-24h,190,apparent_temperature,1.407311733692814
Taiwan,19-24h,190,precipitation,0.5385164807134505
Taiwan,19-24h,190,rain,0.5389072764693189
Taiwan,19-24h,190,showers,0.025131234497501733
Taiwan,19-24h,190,snowfall,0
Taiwan,19-24h,190,snow_depth,0
Taiwan,19-24h,190,weather_code,25.977318041544994
Taiwan,19-24h,190,pressure_msl,0.48774454055592076
Taiwan,19-24h,190,surface_pressure,0.4874207088013642
Taiwan,19-24h,190,cloud_cover,28.950047722894944
Taiwan,19-24h,190,wind_speed_10m,2.617351011192323
Taiwan,19-24h,190,wind_gusts_10m,5.671711892319081
Taiwan,7-12h,1386,temperature_2m,1.1730499461004105
Taiwan,7-12h,1386,relative_humidity_2m,7.234577067051352
Taiwan,7-12h,1386,dew_point_2m,0.8396556705112193
Taiwan,7-12h,1386,apparent_temperature,1.4890073395194723
Taiwan,7-12h,1386,precipitation,0.307623202362947
Taiwan,7-12h,1386,rain,0.3019178715386043
Taiwan,7-12h,1386,showers,0.05152788230776281
Taiwan,7-12h,1386,snowfall,0
Taiwan,7-12h,1386,snow_depth,0
Taiwan,7-12h,1386,weather_code,21.786084495234054
Taiwan,7-12h,1386,pressure_msl,0.5038094419757878
Taiwan,7-12h,1386,surface_pressure,0.5036375617949789
Taiwan,7-12h,1386,cloud_cover,31.323130880206214
Taiwan,7-12h,1386,wind_speed_10m,3.5351543130839445
Taiwan,7-12h,1386,wind_gusts_10m,7.280564770443525
Thailand,0h,372,temperature_2m,1.3871336579242235
Thailand,0h,372,relative_humidity_2m,9.700903405442219
Thailand,0h,372,dew_point_2m,1.7040905877278931
Thailand,0h,372,apparent_temperature,1.1603670164664395
Thailand,0h,372,precipitation,0.5983849230462214
Thailand,0h,372,rain,0.7485469795845557
Thailand,0h,372,showers,0.2706026726616219
Thailand,0h,372,snowfall,0
Thailand,0h,372,snow_depth,0
Thailand,0h,372,weather_code,12.709111116688849
Thailand,0h,372,pressure_msl,0.45032843450611265
Thailand,0h,372,surface_pressure,0.44997013043041484
Thailand,0h,372,cloud_cover,41.37229346636063
Thailand,0h,372,wind_speed_10m,2.635204180944774
Thailand,0h,372,wind_gusts_10m,6.321268928009237
Thailand,1-6h,1946,temperature_2m,1.367107357987332
Thailand,1-6h,1946,relative_humidity_2m,9.04300562136489
Thailand,1-6h,1946,dew_point_2m,1.7445996545852673
Thailand,1-6h,1946,apparent_temperature,1.2880069771854965
Thailand,1-6h,1946,precipitation,0.4682740389340075
Thailand,1-6h,1946,rain,0.4930451553152674
Thailand,1-6h,1946,showers,0.25455763374982165
Thailand,1-6h,1946,snowfall,0
Thailand,1-6h,1946,snow_depth,0
Thailand,1-6h,1946,weather_code,17.029326014306662
Thailand,1-6h,1946,pressure_msl,0.4352292044792687
Thailand,1-6h,1946,surface_pressure,0.43564225307225757
Thailand,1-6h,1946,cloud_cover,42.515482942397384
Thailand,1-6h,1946,wind_speed_10m,2.853909527104934
Thailand,1-6h,1946,wind_gusts_10m,6.706619576652637
Thailand,13-18h,842,temperature_2m,1.54020543405657
Thailand,13-18h,842,relative_humidity_2m,9.73935864871815
Thailand,13-18h,842,dew_point_2m,1.242899070625797
Thailand,13-18h,842,apparent_temperature,1.3788614532879728
Thailand,13-18h,842,precipitation,0.3376599647300116
Thailand,13-18h,842,rain,0.43749448588313344
Thailand,13-18h,842,showers,0.16812505242871084
Thailand,13-18h,842,snowfall,0
Thailand,13-18h,842,snow_depth,0
Thailand,13-18h,842,weather_code,13.147979261842245
Thailand,13-18h,842,pressure_msl,0.4221593624638841
Thailand,13-18h,842,surface_pressure,0.4221593624638841
Thailand,13-18h,842,cloud_cover,45.17627128190049
Thailand,13-18h,842,wind_speed_10m,3.0184901292421915
Thailand,13-18h,842,wind_gusts_10m,6.267754828790308
Thailand,19-24h,190,temperature_2m,1.455949681027545
Thailand,19-24h,190,relative_humidity_2m,7.45230448286053
Thailand,19-24h,190,dew_point_2m,1.000578779875349
Thailand,19-24h,190,apparent_temperature,1.5022789705188442
