country,city,lead_time_group,n_obs,variable,rmse
China,shanghai,13-18h,928,showers,0.004642383454426297
China,shanghai,13-18h,928,snowfall,0
China,shanghai,13-18h,928,snow_depth,0
China,shanghai,13-18h,928,weather_code,11.88468298505149
China,shanghai,13-18h,928,pressure_msl,0.531811316034242
China,shanghai,13-18h,928,surface_pressure,0.531811316034242
China,shanghai,13-18h,928,cloud_cover,31.809169682059746
China,shanghai,13-18h,928,wind_speed_10m,2.5891392858205426
China,shanghai,13-18h,928,wind_gusts_10m,4.598083371324967
China,shanghai,19-24h,276,temperature_2m,1.370681624572982
China,shanghai,19-24h,276,relative_humidity_2m,11.885931276885316
China,shanghai,19-24h,276,dew_point_2m,2.2629818727779814
China,shanghai,19-24h,276,apparent_temperature,1.2873971043729382
China,shanghai,19-24h,276,precipitation,0.04890096469218258
China,shanghai,19-24h,276,rain,0.04890096469218258
China,shanghai,19-24h,276,showers,0
China,shanghai,19-24h,276,snowfall,0
China,shanghai,19-24h,276,snow_depth,0
China,shanghai,19-24h,276,weather_code,12.566633990654477
China,shanghai,19-24h,276,pressure_msl,0.46524109380225354
China,shanghai,19-24h,276,surface_pressure,0.4652410938022613
China,shanghai,19-24h,276,cloud_cover,34.11255878216506
China,shanghai,19-24h,276,wind_speed_10m,2.489674328274597
China,shanghai,19-24h,276,wind_gusts_10m,4.405439654645679
China,shanghai,7-12h,1478,temperature_2m,1.6095368684773337
China,shanghai,7-12h,1478,relative_humidity_2m,10.739314795336915
China,shanghai,7-12h,1478,dew_point_2m,1.8913877887025297
China,shanghai,7-12h,1478,apparent_temperature,1.4085808941335238
China,shanghai,7-12h,1478,precipitation,0.058163132071278635
China,shanghai,7-12h,1478,rain,0.05931498908062482
China,shanghai,7-12h,1478,showers,0.005202268683827087
China,shanghai,7-12h,1478,snowfall,0
China,shanghai,7-12h,1478,snow_depth,0
China,shanghai,7-12h,1478,weather_code,10.539891359886676
China,shanghai,7-12h,1478,pressure_msl,0.5849603574229907
China,shanghai,7-12h,1478,surface_pressure,0.5848562503375164
China,shanghai,7-12h,1478,cloud_cover,31.845895001032385
China,shanghai,7-12h,1478,wind_speed_10m,2.6898093659028164
China,shanghai,7-12h,1478,wind_gusts_10m,4.8119593346890355
China,shenzhen,0h,372,temperature_2m,1.334549176829518
China,shenzhen,0h,372,relative_humidity_2m,8.701130812679168
China,shenzhen,0h,372,dew_point_2m,1.989502017985881
China,shenzhen,0h,372,apparent_temperature,1.6857722138501532
China,shenzhen,0h,372,precipitation,0.21862227453928657
China,shenzhen,0h,372,rain,0.211751528158404
China,shenzhen,0h,372,showers,0.036661778755338326
China,shenzhen,0h,372,snowfall,0
China,shenzhen,0h,372,snow_depth,0
China,shenzhen,0h,372,weather_code,12.496881331386351
China,shenzhen,0h,372,pressure_msl,0.4511037836860963
China,shenzhen,0h,372,surface_pressure,0.45020903149871927
China,shenzhen,0h,372,cloud_cover,35.7782146726369
China,shenzhen,0h,372,wind_speed_10m,3.71889248168357
China,shenzhen,0h,372,wind_gusts_10m,9.680139850584894
China,shenzhen,1-6h,2038,temperature_2m,1.4110561610707704
China,shenzhen,1-6h,2038,relative_humidity_2m,8.680061865799798
China,shenzhen,1-6h,2038,dew_point_2m,2.0271610066323293
China,shenzhen,1-6h,2038,apparent_temperature,1.9829127770662038
China,shenzhen,1-6h,2038,precipitation,0.250827873607792
China,shenzhen,1-6h,2038,rain,0.24662590615316246
China,shenzhen,1-6h,2038,showers,0.04352026813979625
China,shenzhen,1-6h,2038,snowfall,0
China,shenzhen,1-6h,2038,snow_depth,0
China,shenzhen,1-6h,2038,weather_code,12.00989124568044
China,shenzhen,1-6h,2038,pressure_msl,0.4076910258051788
China,shenzhen,1-6h,2038,surface_pressure,0.4064253320595864
China,shenzhen,1-6h,2038,cloud_cover,39.327204936104465
China,shenzhen,1-6h,2038,wind_speed_10m,4.194201333777744
China,shenzhen,1-6h,2038,wind_gusts_10m,10.515600822002222
China,shenzhen,13-18h,928,temperature_2m,1.4664862415146362
China,shenzhen,13-18h,928,relative_humidity_2m,9.299263040878468
China,shenzhen,13-18h,928,dew_point_2m,1.686316634889026
China,shenzhen,13-18h,928,apparent_temperature,2.179864753792672
China,shenzhen,13-18h,928,precipitation,0.3637389647573636
China,shenzhen,13-18h,928,rain,0.3574936700669412
China,shenzhen,13-18h,928,showers,0.0693255687517861
China,shenzhen,13-18h,928,snowfall,0
China,shenzhen,13-18h,928,snow_depth,0
China,shenzhen,13-18h,928,weather_code,15.000862044194845
China,shenzhen,13-18h,928,pressure_msl,0.46109408868547824
China,shenzhen,13-18h,928,surface_pressure,0.45905637847729286
China,shenzhen,13-18h,928,cloud_cover,42.10984711605981
China,shenzhen,13-18h,928,wind_speed_10m,5.206763671517509
China,shenzhen,13-18h,928,wind_gusts_10m,11.935029758858064
China,shenzhen,19-24h,276,temperature_2m,1.5777667210608026
China,shenzhen,19-24h,276,relative_humidity_2m,8.777854216018921
China,shenzhen,19-24h,276,dew_point_2m,1.5934421768656974
China,shenzhen,19-24h,276,apparent_temperature,2.3639502679974504
China,shenzhen,19-24h,276,precipitation,0.6288360538397076
China,shenzhen,19-24h,276,rain,0.6333714710103819
China,shenzhen,19-24h,276,showers,0.08805466023105078
China,shenzhen,19-24h,276,snowfall,0
China,shenzhen,19-24h,276,snow_depth,0
China,shenzhen,19-24h,276,weather_code,14.065838975580395
China,shenzhen,19-24h,276,pressure_msl,0.49416889678603554
China,shenzhen,19-24h,276,surface_pressure,0.4892318735394796
China,shenzhen,19-24h,276,cloud_cover,42.448178124472626
China,shenzhen,19-24h,276,wind_speed_10m,5.507675803242525
China,shenzhen,19-24h,276,wind_gusts_10m,12.428604804695672
China,shenzhen,7-12h,1478,temperature_2m,1.4307752187739504
China,shenzhen,7-12h,1478,relative_humidity_2m,8.384372343476047
China,shenzhen,7-12h,1478,dew_point_2m,1.75087837998203
China,shenzhen,7-12h,1478,apparent_temperature,2.171537497140793
China,shenzhen,7-12h,1478,precipitation,0.2858408766532524
China,shenzhen,7-12h,1478,rain,0.2833684872988632
China,shenzhen,7-12h,1478,showers,0.038228711340709785
China,shenzhen,7-12h,1478,snowfall,0
China,shenzhen,7-12h,1478,snow_depth,0
China,shenzhen,7-12h,1478,weather_code,11.909446336555774
China,shenzhen,7-12h,1478,pressure_msl,0.4431557395230937
China,shenzhen,7-12h,1478,surface_pressure,0.4416876234379235
China,shenzhen,7-12h,1478,cloud_cover,40.619659011873374
China,shenzhen,7-12h,1478,wind_speed_10m,4.813279443232735
China,shenzhen,7-12h,1478,wind_gusts_10m,11.170573172705414
Colombia,bogota,0h,372,temperature_2m,1.8147247191934135
Colombia,bogota,0h,372,relative_humidity_2m,14.371230220983731
Colombia,bogota,0h,372,dew_point_2m,1.950434194836395
Colombia,bogota,0h,372,apparent_temperature,1.9062150754777107
Colombia,bogota,0h,372,precipitation,1.0968919924088938
Colombia,bogota,0h,372,rain,0.6852517000877256
Colombia,bogota,0h,372,showers,0.9374811826068487
Colombia,bogota,0h,372,snowfall,0
Colombia,bogota,0h,372,snow_depth,0
Colombia,bogota,0h,372,weather_code,38.52879107804297
Colombia,bogota,0h,372,pressure_msl,1.2596082340258812
Colombia,bogota,0h,372,surface_pressure,0.8637564869899428
Colombia,bogota,0h,372,cloud_cover,26.921430884338506
Colombia,bogota,0h,372,wind_speed_10m,3.081151509363977
Colombia,bogota,0h,372,wind_gusts_10m,9.925499364485828
Colombia,bogota,1-6h,2038,temperature_2m,1.9355564581659177
Colombia,bogota,1-6h,2038,relative_humidity_2m,14.414684204191747
Colombia,bogota,1-6h,2038,dew_point_2m,1.9002737264733796
Colombia,bogota,1-6h,2038,apparent_temperature,2.178559994729978
Colombia,bogota,1-6h,2038,precipitation,0.9319484795827844
Colombia,bogota,1-6h,2038,rain,0.6176659983956477
Colombia,bogota,1-6h,2038,showers,0.8542510450038023
Colombia,bogota,1-6h,2038,snowfall,0
Colombia,bogota,1-6h,2038,snow_depth,0
Colombia,bogota,1-6h,2038,weather_code,37.485162259187895
Colombia,bogota,1-6h,2038,pressure_msl,1.3657200899461177
Colombia,bogota,1-6h,2038,surface_pressure,0.8266536346013426
Colombia,bogota,1-6h,2038,cloud_cover,26.332590060855235
Colombia,bogota,1-6h,2038,wind_speed_10m,3.2858052578242423
Colombia,bogota,1-6h,2038,wind_gusts_10m,10.065429716013512
Colombia,bogota,13-18h,928,temperature_2m,2.5881568798051555
Colombia,bogota,13-18h,928,relative_humidity_2m,21.303988213315915
Colombia,bogota,13-18h,928,dew_point_2m,2.5761923921515084
Colombia,bogota,13-18h,928,apparent_temperature,2.8876781927402484
Colombia,bogota,13-18h,928,precipitation,1.456066382533718
Colombia,bogota,13-18h,928,rain,0.8961964647599744
Colombia,bogota,13-18h,928,showers,1.3995842978886808
Colombia,bogota,13-18h,928,snowfall,0
Colombia,bogota,13-18h,928,snow_depth,0
Colombia,bogota,13-18h,928,weather_code,47.39900788282242
Colombia,bogota,13-18h,928,pressure_msl,1.7337235690250892
Colombia,bogota,13-18h,928,surface_pressure,0.7806661611549578
Colombia,bogota,13-18h,928,cloud_cover,22.980360805666667
Colombia,bogota,13-18h,928,wind_speed_10m,3.541511828934468
Colombia,bogota,13-18h,928,wind_gusts_10m,9.763393762346201
Colombia,bogota,19-24h,276,temperature_2m,1.8321010351229408
Colombia,bogota,19-24h,276,relative_humidity_2m,18.77015824599543
Colombia,bogota,19-24h,276,dew_point_2m,2.208153533834436
Colombia,bogota,19-24h,276,apparent_temperature,1.5599842065346947
Colombia,bogota,19-24h,276,precipitation,1.4019913374001023
Colombia,bogota,19-24h,276,rain,0.9525708920326225
Colombia,bogota,19-24h,276,showers,1.2382783747337807
Colombia,bogota,19-24h,276,snowfall,0
Colombia,bogota,19-24h,276,snow_depth,0
Colombia,bogota,19-24h,276,weather_code,52.80974877063317
Colombia,bogota,19-24h,276,pressure_msl,1.4287422258147484
Colombia,bogota,19-24h,276,surface_pressure,0.5244735110261668
Colombia,bogota,19-24h,276,cloud_cover,19.5325814763547
Colombia,bogota,19-24h,276,wind_speed_10m,2.997160491947796
Colombia,bogota,19-24h,276,wind_gusts_10m,9.976784646571158
Colombia,bogota,7-12h,1478,temperature_2m,2.077578610371541
Colombia,bogota,7-12h,1478,relative_humidity_2m,15.849939064097017
Colombia,bogota,7-12h,1478,dew_point_2m,1.9860099328339955
Colombia,bogota,7-12h,1478,apparent_temperature,2.342803451172428
Colombia,bogota,7-12h,1478,precipitation,0.9869907518558546
Colombia,bogota,7-12h,1478,rain,0.6918332806589563
Colombia,bogota,7-12h,1478,showers,0.9129851111935855
Colombia,bogota,7-12h,1478,snowfall,0
Colombia,bogota,7-12h,1478,snow_depth,0
Colombia,bogota,7-12h,1478,weather_code,37.61182694827532
Colombia,bogota,7-12h,1478,pressure_msl,1.5398451673390832
Colombia,bogota,7-12h,1478,surface_pressure,0.7659534640344079
Colombia,bogota,7-12h,1478,cloud_cover,27.6737957566941
Colombia,bogota,7-12h,1478,wind_speed_10m,3.468419285640269
Colombia,bogota,7-12h,1478,wind_gusts_10m,10.148578228211438
Colombia,medellin,0h,372,temperature_2m,4.694460244719015
Colombia,medellin,0h,372,relative_humidity_2m,12.027745701779143
Colombia,medellin,0h,372,dew_point_2m,3.332884378368066
Colombia,medellin,0h,372,apparent_temperature,6.077855097042472
Colombia,medellin,0h,372,precipitation,1.2228338319841994
Colombia,medellin,0h,372,rain,1.0918564638423902
Colombia,medellin,0h,372,showers,0.6571770845290541
Colombia,medellin,0h,372,snowfall,0
Colombia,medellin,0h,372,snow_depth,0
Colombia,medellin,0h,372,weather_code,41.790439818396905
Colombia,medellin,0h,372,pressure_msl,1.7662760777397455
Colombia,medellin,0h,372,surface_pressure,1.1944765353695288
Colombia,medellin,0h,372,cloud_cover,26.902252374024354
Colombia,medellin,0h,372,wind_speed_10m,2.333049137838698
Colombia,medellin,0h,372,wind_gusts_10m,9.417114367509438
Colombia,medellin,1-6h,2038,temperature_2m,4.72071001462685
Colombia,medellin,1-6h,2038,relative_humidity_2m,12.80498400268921
Colombia,medellin,1-6h,2038,dew_point_2m,3.3288623925093392
Colombia,medellin,1-6h,2038,apparent_temperature,6.103961132845258
Colombia,medellin,1-6h,2038,precipitation,1.0009171456633292
Colombia,medellin,1-6h,2038,rain,0.963830679122461
Colombia,medellin,1-6h,2038,showers,0.4444732026460777
Colombia,medellin,1-6h,2038,snowfall,0
Colombia,medellin,1-6h,2038,snow_depth,0
Colombia,medellin,1-6h,2038,weather_code,39.62055057010086
Colombia,medellin,1-6h,2038,pressure_msl,1.7556134558828533
Colombia,medellin,1-6h,2038,surface_pressure,1.208056858718155
Colombia,medellin,1-6h,2038,cloud_cover,25.258156797141964
Colombia,medellin,1-6h,2038,wind_speed_10m,2.335147666032837
Colombia,medellin,1-6h,2038,wind_gusts_10m,9.373872192548685
Colombia,medellin,13-18h,928,temperature_2m,4.592507015743707
Colombia,medellin,13-18h,928,relative_humidity_2m,18.444230945539957
Colombia,medellin,13-18h,928,dew_point_2m,3.3799835492356243
Colombia,medellin,13-18h,928,apparent_temperature,5.628787996571271
Colombia,medellin,13-18h,928,precipitation,1.4107270685958235
Colombia,medellin,13-18h,928,rain,1.4235473539596486
Colombia,medellin,13-18h,928,showers,0.3121808715339941
Colombia,medellin,13-18h,928,snowfall,0
Colombia,medellin,13-18h,928,snow_depth,0
Colombia,medellin,13-18h,928,weather_code,41.10486484338689
Colombia,medellin,13-18h,928,pressure_msl,2.217247244857364
Colombia,medellin,13-18h,928,surface_pressure,0.7973555430728285
Colombia,medellin,13-18h,928,cloud_cover,31.96152050675074
Colombia,medellin,13-18h,928,wind_speed_10m,3.104435786374738
Colombia,medellin,13-18h,928,wind_gusts_10m,11.8968465105906
Colombia,medellin,19-24h,276,temperature_2m,5.524582743769309
Colombia,medellin,19-24h,276,relative_humidity_2m,17.679514059818057
Colombia,medellin,19-24h,276,dew_point_2m,3.0108980797059224
Colombia,medellin,19-24h,276,apparent_temperature,6.657871009325097
Colombia,medellin,19-24h,276,precipitation,1.0409026183411998
Colombia,medellin,19-24h,276,rain,1.034022677967328
Colombia,medellin,19-24h,276,showers,0.6018690694923559
Colombia,medellin,19-24h,276,snowfall,0
Colombia,medellin,19-24h,276,snow_depth,0
Colombia,medellin,19-24h,276,weather_code,43.77453763236725
Colombia,medellin,19-24h,276,pressure_msl,2.4767908174941144
Colombia,medellin,19-24h,276,surface_pressure,0.9654540119940223
Colombia,medellin,19-24h,276,cloud_cover,20.681679913826414
Colombia,medellin,19-24h,276,wind_speed_10m,2.120773717165575
Colombia,medellin,19-24h,276,wind_gusts_10m,9.714038101216408
Colombia,medellin,7-12h,1478,temperature_2m,4.3579178402731555
Colombia,medellin,7-12h,1478,relative_humidity_2m,13.39121963054541
Colombia,medellin,7-12h,1478,dew_point_2m,3.195059193134289
Colombia,medellin,7-12h,1478,apparent_temperature,5.652351708591602
Colombia,medellin,7-12h,1478,precipitation,1.1129052302064355
Colombia,medellin,7-12h,1478,rain,1.0866641484760693
Colombia,medellin,7-12h,1478,showers,0.3909054061225801
Colombia,medellin,7-12h,1478,snowfall,0
Colombia,medellin,7-12h,1478,snow_depth,0
Colombia,medellin,7-12h,1478,weather_code,39.40733121795036
Colombia,medellin,7-12h,1478,pressure_msl,1.7896787232184976
Colombia,medellin,7-12h,1478,surface_pressure,1.0936586807035424
Colombia,medellin,7-12h,1478,cloud_cover,29.737552973194667
Colombia,medellin,7-12h,1478,wind_speed_10m,2.6322862663132556
Colombia,medellin,7-12h,1478,wind_gusts_10m,10.04906703672162
Costa Rica,san_jose,0h,1480,temperature_2m,1.2383074761162534
Costa Rica,san_jose,0h,1480,relative_humidity_2m,9.766185456890442
Costa Rica,san_jose,0h,1480,dew_point_2m,1.64088802589132
Costa Rica,san_jose,0h,1480,apparent_temperature,1.4778179677977752
Costa Rica,san_jose,0h,1480,precipitation,0.40852404077592774
Costa Rica,san_jose,0h,1480,rain,0.40852404077592774
Costa Rica,san_jose,0h,1480,showers,0
Costa Rica,san_jose,0h,1480,snowfall,0
Costa Rica,san_jose,0h,1480,snow_depth,0
Costa Rica,san_jose,0h,1480,weather_code,17.846946896136423
Costa Rica,san_jose,0h,1480,pressure_msl,1.6151227884039108
Costa Rica,san_jose,0h,1480,surface_pressure,1.6113197545339524
Costa Rica,san_jose,0h,1480,cloud_cover,40.71761687923698
Costa Rica,san_jose,0h,1480,wind_speed_10m,3.0176239086496603
Costa Rica,san_jose,0h,1480,wind_gusts_10m,7.030460751499747
Costa Rica,san_jose,1-6h,7936,temperature_2m,1.2531130590292632
Costa Rica,san_jose,1-6h,7936,relative_humidity_2m,9.940371617964079
Costa Rica,san_jose,1-6h,7936,dew_point_2m,1.7798760264003892
Costa Rica,san_jose,1-6h,7936,apparent_temperature,1.5439005901475862
Costa Rica,san_jose,1-6h,7936,precipitation,0.5878302091919992
Costa Rica,san_jose,1-6h,7936,rain,0.5878302091919992
Costa Rica,san_jose,1-6h,7936,showers,0
Costa Rica,san_jose,1-6h,7936,snowfall,0
Costa Rica,san_jose,1-6h,7936,snow_depth,0
Costa Rica,san_jose,1-6h,7936,weather_code,19.482195656050813
Costa Rica,san_jose,1-6h,7936,pressure_msl,1.5201055115119593
Costa Rica,san_jose,1-6h,7936,surface_pressure,1.5174572189324886
Costa Rica,san_jose,1-6h,7936,cloud_cover,38.069909959899285
Costa Rica,san_jose,1-6h,7936,wind_speed_10m,2.983537661201288
Costa Rica,san_jose,1-6h,7936,wind_gusts_10m,7.205057097779174
Costa Rica,san_jose,13-18h,3500,temperature_2m,1.4065560778013793
Costa Rica,san_jose,13-18h,3500,relative_humidity_2m,8.232270993734701
Costa Rica,san_jose,13-18h,3500,dew_point_2m,1.7489719429261457
Costa Rica,san_jose,13-18h,3500,apparent_temperature,1.7904827760770476
Costa Rica,san_jose,13-18h,3500,precipitation,0.725291980613916
Costa Rica,san_jose,13-18h,3500,rain,0.725291980613916
Costa Rica,san_jose,13-18h,3500,showers,0
Costa Rica,san_jose,13-18h,3500,snowfall,0
Costa Rica,san_jose,13-18h,3500,snow_depth,0
Costa Rica,san_jose,13-18h,3500,weather_code,18.018181293983506
Costa Rica,san_jose,13-18h,3500,pressure_msl,1.3315726470176963
Costa Rica,san_jose,13-18h,3500,surface_pressure,1.318882643972324
Costa Rica,san_jose,13-18h,3500,cloud_cover,34.835105445922956
Costa Rica,san_jose,13-18h,3500,wind_speed_10m,4.02465544221756
Costa Rica,san_jose,13-18h,3500,wind_gusts_10m,8.660013856801847
Costa Rica,san_jose,19-24h,912,temperature_2m,1.7455959621739203
Costa Rica,san_jose,19-24h,912,relative_humidity_2m,9.544448188767655
Costa Rica,san_jose,19-24h,912,dew_point_2m,1.8328508136952002
Costa Rica,san_jose,19-24h,912,apparent_temperature,2.049079810591925
Costa Rica,san_jose,19-24h,912,precipitation,0.36164827344287226
Costa Rica,san_jose,19-24h,912,rain,0.36164827344287226
Costa Rica,san_jose,19-24h,912,showers,0
Costa Rica,san_jose,19-24h,912,snowfall,0
Costa Rica,san_jose,19-24h,912,snow_depth,0
